,CN1,CN2,CN3,CN4,CN5,CN6,CN7,CN8,CN9,CN10,CN11,CN12,CN13,CN14,CN15,CN16,CN17,CN18,CN19,CN20,CN21,CN22,CN23,CN24,CN25,% CN1,% CN2,% CN3,% CN4,% CN5,% CN6,% CN7,% CN8,% CN9,% CN10,% CN11,% CN12,% CN13,% CN14,% CN15,% CN16,% CN17,% CN18,% CN19,% CN20,% CN21,% CN22,% CN23,% CN24,Status
TCGA-BH-A1EN,0,34,0,0,0,75,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0.0,24.817518248175183,0.0,0.0,0.0,46.34850466868149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.450802204730328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-E2-A15E,0,86,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0.0,18.574514038876888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.257044701281345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.492756328729854,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-B6-A1KN,0,42,0,0,25,32,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.96551724137931,0.0,0.0,14.370664023785928,16.99089351023108,0.0,22.40328025435447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-A2-A0YJ,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,30,79,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.85034013605442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35605494116258,41.53382958965645,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-A2-A3XZ,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-E2-A1B0,18,0,0,0,0,0,104,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,10.169491525423728,0.0,0.0,0.0,0.0,0.0,55.56461106583356,0.0,0.0,0.0,0.0,22.6585384636353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-AC-A3W5,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,42,0,0,0,0,0,0,0.0,35.338345864661655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.137835544240478,0.0,21.5964750519713,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-A1-A0SN,0,28,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,21,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,36.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.253968253968253,0.0,0.0,0.0,9.853188973812339,ERBB2 only
TCGA-A2-A0YG,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,45,0,0,0,0,0.0,15.789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.276750175602906,15.897339988640233,0.0,0.0,0.0,ERBB2 only
TCGA-A2-A0EY,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,44,0,0,0,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.539906103286384,17.01864933083949,0.0,0.0,0.0,ERBB2 only
TCGA-A2-A0YE,0,0,0,0,0,0,0,0,0,0,60,0,0,26,0,0,0,0,0,77,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.809815950920246,0.0,0.0,13.012373729620192,0.0,0.0,0.0,0.0,0.0,36.18043781787128,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-E2-A14P,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,105,141,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7593984962406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.925448617564758,23.356557759253977,0.0,0.0,0.0,ERBB2 only
TCGA-A8-A08R,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,156,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.359550561797754,0.0,0.0,81.95018297721639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-A2-A1G1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,32,0,0,0,0,0.0,35.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.812500000000004,18.57581054784129,0.0,0.0,0.0,ERBB2 only
TCGA-A7-A13D,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-C8-A26X,0,30,28,0,0,0,0,30,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.862068965517242,19.73748176956733,0.0,0.0,0.0,0.0,18.56440804664116,0.0,0.0,0.0,15.541399172918307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-A2-A04W,0,33,0,0,0,0,50,73,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0.0,16.336633663366335,0.0,0.0,0.0,0.0,22.900417195719207,30.260691606050884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.943050642826968,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-AN-A0FT,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,61.442006269592476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.33081467687313,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-A8-A0A6,0,42,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.21951219512195,0.0,0.0,0.0,0.0,0.0,30.02563163676309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-AR-A1AX,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-A8-A08B,0,34,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0.0,20.987654320987655,0.0,0.0,0.0,0.0,46.4512211577385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.741374978534104,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-D8-A1XJ,0,42,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,41,46,0,0,0,0,0,0.0,23.59550561797753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306097425036228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.149494933948397,18.848511799910973,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-C8-A26W,21,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0,0,15.328467153284672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.04504288657818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.035196423044509,13.565319254123485,0.0,0.0,0.0,ERBB2 only
TCGA-B6-A0I9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,109,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.61458333333333,23.92372939481927,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-BH-A1FU,14,25,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,32.05128205128205,0.0,0.0,0.0,0.0,9.995340167753962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-UU-A93S,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,269,213,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.731895223420647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.86768698861158,29.806902397096525,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-A8-A08X,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0.0,33.62068965517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.46347084581701,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-D8-A1X9,28,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,18.79194630872483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.294188232470695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11822061857349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-E2-A15H,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40.36697247706422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3160286911441,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-EW-A2FR,0,42,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0.0,32.30769230769231,0.0,0.0,0.0,0.0,29.573459715639807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.846237151596906,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-AC-A2FB,36,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.28571428571429,0.0,0.0,16.6270783847981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-OL-A5S0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44.642857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74477447744774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-OL-A5RY,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.38028169014085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.22198440605412,ERBB2 only
TCGA-EW-A1IW,29,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.03875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-D8-A27N,0,0,0,0,0,0,104,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.372093023255815,0.0,42.14569536423841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-C8-A132,0,48,0,0,0,47,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.10344827586207,0.0,0.0,0.0,26.3891577928364,24.450761795858135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-A8-A09I,0,28,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,61,44,0,0,0,0,0,0.0,12.389380530973451,0.0,0.0,0.0,0.0,0.0,39.01180488529215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.989812303240154,14.696500674754034,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-AQ-A0Y5,0,29,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0.0,14.646464646464647,0.0,0.0,0.0,0.0,0.0,48.437203116093485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.279252649393428,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-BH-A1F0,10,12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,19,0,0,0,0,0,11,0,0,14.925373134328359,14.64747677172527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.532315774663426,0.0,0.0,16.948371544370453,0.0,0.0,0.0,0.0,0.0,8.523594344271599,0.0,ERBB2 only
TCGA-AQ-A04H,0,37,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,63,26,0,0,0,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.78048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.948356807511736,9.97204587726098,0.0,0.0,0.0,ERBB2 only
TCGA-AN-A049,22,0,0,0,0,21,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.541353383458645,0.0,0.0,0.0,0.0,14.042938307607221,0.0,0.0,55.01750753059338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-AO-A0JM,0,36,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0.0,15.859030837004406,0.0,0.0,0.0,0.0,0.0,27.588020823885795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.85000991450329,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-AC-A8OQ,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.332576617480132,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-BH-A1EV,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.17563739376771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.59809522457756,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-C8-A278,0,30,29,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.027027027027028,21.010377912668886,0.0,0.0,0.0,32.69671057555136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-A8-A09G,20,0,0,0,0,0,16,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.978021978021978,0.0,0.0,0.0,0.0,0.0,14.162046493531756,0.0,43.259375790178744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-AO-A12D,0,46,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.589595375722542,0.0,0.0,0.0,0.0,63.630571403747574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-E2-A1LE,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,238,0,103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.370786516853933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.814441645675906,0.0,19.838777070859972,0.0,0.0,0.0,ERBB2 only
TCGA-B6-A0I1,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,29,133,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.678198061205093,55.091322908997576,0.0,0.0,0.0,ERBB2 only
TCGA-A7-A4SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,164,0,0,0,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.26815642458101,41.386116280381216,0.0,0.0,0.0,13.023978869829442,ERBB2 only
TCGA-E9-A22D,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80544747081712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04618955218202,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-AO-A0JE,22,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,11.640211640211641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.83407610558793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.953036034873666,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-S3-AA10,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.38775510204081,0.0,0.0,0.0,0.0,0.0,0.0,25.46147374672143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-B6-A1KF,7,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,9.58904109589041,36.324431912423286,14.296109238026766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.263238184220016,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-AN-A0FV,0,41,0,0,0,49,0,0,54,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0.0,20.918367346938776,0.0,0.0,0.0,22.58914291090413,0.0,0.0,22.54626585273508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.843255369866423,0.0,0.0,0.0,0.0,ERBB2 only
TCGA-E2-A10C,9,33,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.162162162162161,38.29987452948557,0.0,0.0,0.0,0.0,25.710651095385312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-A8-A092,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0.0,51.02040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99755152009794,10.712567907789008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-A8-A09B,0,40,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-AR-A1AV,0,37,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80.43478260869566,0.0,0.0,0.0,0.0,7.1182943603851445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-BH-A1FN,0,25,0,0,0,55,51,0,0,0,0,0,0,0,0,0,67,42,0,0,0,0,0,0,0,0.0,10.416666666666666,0.0,0.0,0.0,21.963394342762065,18.72383749786831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.01583741872166,13.37069760236008,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-C8-A1HG,0,33,0,0,0,0,56,0,0,70,0,0,0,0,0,0,0,0,0,55,36,0,0,0,0,0.0,13.2,0.0,0.0,0.0,0.0,21.27659574468085,0.0,0.0,24.606593669598517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.794562073798456,11.01329161624297,0.0,0.0,0.0,Cogain
TCGA-E2-A14O,0,23,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,58.97435897435897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.33080345459304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-A8-A08G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,97,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.547008547008545,33.157064391726074,0.0,0.0,0.0,0.0,Cogain
TCGA-E9-A1QZ,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.35897435897436,8.821533589685592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-A2-A25E,31,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.831460674157306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.83785500408311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-A8-A09A,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0.0,37.704918032786885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5877643194416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-GM-A2DC,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,40,0,0,0,0,12.359550561797754,16.771976499279457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77679551127992,29.43160451318508,0.0,0.0,0.0,Cogain
TCGA-A8-A06O,0,32,0,0,0,0,19,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,30.18867924528302,0.0,0.0,0.0,0.0,13.951233028539761,0.0,0.0,36.63249775961762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-E2-A105,0,57,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.254901960784316,0.0,0.0,0.0,0.0,0.0,50.45862104503762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-E9-A1RE,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,120,0,0,0,0,0,0,0.0,12.682926829268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.103641456582633,0.0,49.022297604119075,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-A2-A1G0,13,18,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.666666666666668,22.04081632653061,0.0,0.0,0.0,0.0,0.0,0.0,27.96326664480157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-D8-A1JT,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,33.9622641509434,26.448253417227164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.581029217847325,0.0,0.0,0.0,Cogain
TCGA-A7-A4SB,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,38.38028169014085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.283717069334614,0.0,0.0,0.0,0.0,Cogain
TCGA-B6-A0WY,0,44,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59.45945945945946,0.0,0.0,22.47873633049818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-A2-A0EV,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0.0,58.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.01790281329923,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-A2-A1FX,16,0,0,15,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,17,0,0,0,0,0,21.62162162162162,0.0,0.0,15.686828716789147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.35851403999631,0.0,0.0,0.0,0.0,0.0,0.0,12.62373446855971,0.0,0.0,0.0,0.0,Cogain
TCGA-C8-A26Z,0,45,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0.0,33.333333333333336,0.0,0.0,0.0,22.574257425742573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.23830927478607,0.0,0.0,0.0,0.0,0.0,Cogain
TCGA-BH-A1FG,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogain
